id,date,text,target
8788,2009-06-01,11 more days until I hit the US soil !!!! Soooooooooo Excited.... ,1
8789,2009-04-20,@kinggoji I really start to tune out when fuzzy animals are brought into the broadcast. ,1
8790,2009-06-05,Haha I will ,1
8791,2009-04-18,@christopherburt Hello partner in crime. I found you on twitter! ,1
8792,2009-06-15,"Ohh hes up, shower now ",1
8793,2009-06-14,"@shhron I'm fine. It just that the first half of the day sucked elephant balls, but the next half was excellent. Thanks for asking. ",1
8794,2009-06-16,@bryan_m That translation is rough.  Only works on 10.4?,1
8795,2009-06-02,@helloheath LA was chosen this year since it's located near so many large studios. I'll let you know what we decide on for next year. ,1
8796,2009-06-06,"@Danneville awe, it is decent,got it from josh...but nt as rad a Pirates  ur plans 4 2nite?",1
8797,2009-05-29,@therealsavannah I LOVE YOU SAVANNAH!  please please please come to AUSTRALIA soon Please!!!! we &lt;3 You Here U Rock!!,1
8798,2009-06-16,@BritsOnPole Thanks for the credit! ,1
8799,2009-04-21,@crenk thanks for the feedback. we're growing quickly and implementing changes that you'll be interested in I think. Stay tuned ,1
8800,2009-06-01,"@snowstorm927 hun, i hate twitter but i made one because of you ",1
8801,2009-05-31,si senoir... lol ok i will ask my mom.  um. so i have a huge ant bite on my ass. it hurts!,1
8802,2009-06-07,"@tom_jeffs Yer, I really like it...But I was listening to an amazing cover by someone else which is what made me post the lyrics ",1
8803,2009-06-15,"@ddlovato actually looking forward to seeing you tonight love, is going to be pretty cool  xoxo",1
8804,2009-04-18,"so: assignment was done, dissertation is to the printer...now what? oh i know prepare my 2 month long holiday to the tropics ",1
8805,2009-06-06,Summer is finally HERE!! ,1
8806,2009-04-21,Video: Still one of the best lego/starwars videos - eddie izzard fashion  http://tumblr.com/xge1mmgaz,1
8807,2009-05-14,"@pryankaa awww, is that how you feel? every 1 is special, even the ones unfollowed  they just weren't special enough ;-P",1
8808,2009-06-02,@Sayakedelic all i can say is that it was punctuated with creativity ,1
8809,2009-06-06,"I think it's about time for a spontaneous trip home to visit my amazing family  Getting ready, packing up, then heading out!",1
8810,2009-06-02,"@StephFrench Aw, glad you're feeling a bit better today, hope things are on the up ",1
8811,2009-06-02,@NickSwisher &quot;The Joba Meter is definitly leaning towards SP&quot;.  Best quote of the year ,1
8812,2009-05-16,"@mishacollins - you are a bad, bad man ",1
8813,2009-05-30,"Good morning, Twitterville.  ",1
8814,2009-06-07,@rashantha I'm 99% positive I'll be stopping in next Friday afternoon with my audio PCI card we talked about. Get your CC machine yet? ,1
8815,2009-05-18,@art_place I am giving it another go  xx,1
8816,2009-06-02,"@kiotti HEY!  You need to get here!   We missing you too.  I will set you up with some shows, interviews, and collabs when you get here!",1
8817,2009-05-30,daftar sebagai ejen affiliate bagi produk Panduan Sistem Affiliate disini..5 artikel untuk list/blog disediakan..just copy &amp; paste sahaja ,1
8818,2009-05-30,@f_torres09 Congratulations  I wish you many long and happy years together!!!,1
8819,2009-06-16,@Dublins98Dave I bet you he was listening to the pair of you and got distracted  I will be grand. Just sore xx,1
8820,2009-06-03,MILEY IS COMING TO BOSTON NOVEMBER 9th... I am so excited ,1
8821,2009-06-14,@treeong will upload after work later ,1
8822,2009-05-30,"@gimpnelly what kinda sociology you studying, lady? ",1
8823,2009-06-15,just got back from a surf... now watching the international ,1
8824,2009-05-17,The Real Housewives of Twitter  http://bit.ly/mFdk7 and they're lonely! get em tiger,1
8825,2009-05-31,"@scarstream bad memories? oh well. ingat. as for me, i'm off to church. PS: bring a journal and write ur thoughts ",1
8826,2009-06-02,@setv i have no idea. ,1
8827,2009-06-07,"Nap, then NIN.... dammit, @Da7e... you totally stole my idea!!! ",1
8828,2009-06-01,I have started the Crestview News Bulletin on Twitter (through Twitterfeed)! Follow them at @CrestviewNB ,1
8829,2009-06-15,@brydie_alison12 are you kidding me we had roast too!!  it was awsome. (Y),1
8830,2009-06-15,Watching Sex &amp;&amp; The City marathon u gotta love it  http://myloc.me/3ZO5,1
8831,2009-05-29,"@lowridergrl oh oh or... &quot;Don't worry, bout a thang, cause every little thang, is gonna be alright&quot; he he... Darn random songs! ",1
8832,2009-06-15,Listening To Atomic Kitten ,1
8833,2009-06-02,I came backk from mi big brother's 8th grade graduation ceremony and then we wnet 2 red lobsterr...it waz soo muchh fun!!  _pEaCe_OuT_ &lt;3,1
8834,2009-05-09,@PaulReid and sorry that sounded like a 13 year old texting!!! Just tried TweetShrinking built into Tweed Deck  Just another cool feature.,1
8835,2009-05-03,@HallieJane I still want another ACD though. Maybe I'll get Dex her Corgi &amp; me my ACD. ,1
8836,2009-06-07,target with mi madre ,1
8837,2009-06-06,Is it Sunday yet?? Le sigh. Off to work I go... beautiful day though ,1
8838,2009-05-14,just finished work  ,1
8839,2009-05-31,@bryns awww poor you sir! hope you feel better soon ,1
8840,2009-06-06,was a very bad boi last nite ,1
8841,2009-05-03,@jessicabangbang thank you! ,1
8842,2009-06-06,Twit! Twit! I am currently blogging...   ,1
8843,2009-06-07,"Summer is so close, can't wait to meet up with everyone and catch up with old friends ",1
8844,2009-04-19,Aaaaaaand first ever Rotten Tomatoes review... submitted!   http://tinyurl.com/dyzwl8,1
8845,2009-05-30,Home. Text text text. ,1
8846,2009-06-06,shameless promotion  - my first interview -  http://bit.ly/rlVgU,1
8847,2009-05-31,Double quarter pound-her   GPPO.blogspot.com,1
8848,2009-06-07,Finally time for  Junior Doctor ,1
8849,2009-05-30,Recommended mileycyrus 'she is great in... taking pictures like a little twitter she is  see pics of...' http://cli.gs/TaMyPG #TellMrTweet,1
8850,2009-06-01,"Laying under him. Not sleepy at all, he is tho. &quot;Im not sleep, I'm up&quot; yea right.. ",1
8851,2009-04-21,@iHomeTech no problem  i look forward to our future tweetversation  stay cool guys ,1
8852,2009-06-02,home a very happy girlie ,1
8853,2009-05-03,"@thespianduckie Yea I get out May 13th  And I will remind you,no worries ",1
8854,2009-05-31,@brycegruber Good morning!  Saw your blog and had to let you know I really liked it   I followed too. Looking forward to your tweets!,1
8855,2009-06-01,@chillininlondon hey Gloria!!!! How r u? I'm still getting used to this thing. How long have u and Oscar been twitting? ,1
8856,2009-06-05,"perfect, it's morning! time 4 hotdogs ",1
8857,2009-05-02,Saturday practice.... I am over it. how cruel is it that he saves the worst for last? Thank god i have a meet next saturday ,1
8858,2009-04-21,@jonmartin8623 lol why do you say that?...eee! i'm almost done! ,1
8859,2009-06-07,@30SECONDSTOMARS lol ready and waiting ,1
8860,2009-04-19,i think i just found the best thing since twitter started......... BIGGER.twitter                           &lt; go there for longer tweets ,1
8861,2009-06-06,sims 3 makes me remember when sims 2 came out. My friend had spent all summer saving up 50 bucks and we played it for 7 hours straight ,1
8862,2009-06-03,Please sub to my youtube channel. Tah ,1
8863,2009-05-17,"@lesley007 oh yes, that does sound fascinating! typical is right off the standard Sunday reading list ",1
8864,2009-06-07,@larissalaban larissa voce tem problemas mmmmmmmt serios o.O i think everyone knows it already AHAHAHA ,1
8865,2009-05-29,"Getting ready to go mow the yard.  If you don't hear from me in a hour, alert the authorities. ",1
8866,2009-05-29,Yay for #funnelcakefriday @sixflags  we don't even need the fruit for nutrition http://yfrog.com/0w202lbej,1
8867,2009-05-31,"@veeisme He's offline in Texas, so he's in Allakhazam's IRC chat.  AOL dialup. Boo!",1
8868,2009-06-16,Law 1 and business 6 over. Two more papers to go till the end.   Both sad and happy that this is the end of it.  A-lvls comes to an end.,1
8869,2009-06-07,@oaksaabguy best show I've been ... I think ,1
8870,2009-06-05,"@MeiLinMiranda OMG, ordinary size, is there still such a thing? Ya for ending the week on a happier note. ",1
8871,2009-05-29,Loving my job today! ,1
8872,2009-06-01,"wow, i vent too much to twitter. sleep, goodnight  &lt;3",1
8873,2009-04-21,Hi to my new followers &amp; all my other followers. Hope you're have a creative day. Go get yourself a lollipop !  ,1
8874,2009-06-01,@MasterAwesome I'm 20 ,1
8875,2009-06-05,@margotrobbie that's alright.  you were on late last night/early this morning! What have you been up to? Glad to know you'll be on more. X,1
8876,2009-05-18,@mommypalooza yeah!!!!!  Boys rule! (I just hope that doesn't mean I'll be the first to have a girl!) ,1
8877,2009-06-05,@mamageee so far only met emi...what a sweetheart ,1
8878,2009-05-17,"@mileycyrus hey, seen hanah Montana at the cinemar yesterday &amp; it was quite amazing  xx",1
8879,2009-06-05,So it's the last day of school and i now have no plans  wow i'm a loser hah (via @Hatz94) hahaha we've been out for 2 weeks,1
8880,2009-06-15, lets dick suck together,1
8881,2009-05-17,@marcforrest Very very cool! Thanks for the inspiration! ,1
8882,2009-05-29,@aalmishal ???? ?? ?????  ????? ????? ?????? ??????,1
8883,2009-06-07,Headed over to Ber's for family dinner. My little sister cooking.... Hmmm.... Why does that scare me so much?? ,1
8884,2009-05-17,Girls girls girls remix - jay z. I'm not a one girl guy. There's just too much fine ladies!!! ,1
8885,2009-06-01,#musicmonday Im on a boat - The Lonely Island Feat. T-Pain  ,1
8886,2009-05-02,http://twitpic.com/4f2z9 @AlexAllTimeLow I seeeeee you ,1
8887,2009-05-26,"@perpetualspiral  Aw, thanks lady! I was just curious if they were takin' care of you.  It's good to know folks there have resources. ",1
8888,2009-05-31,Watching the recital ,1
8889,2009-05-18,I am on the last episode on season 1 law &amp; order svu.  gonna download season 2......,1
8890,2009-04-19,Meditation has ended with this joke came to mind. It even didn't start. ,1
8891,2009-05-30,@cupofmacaroni http://twitpic.com/2dmsu - wow....... really hot ,1
8892,2009-06-02,@TotalSystemFail  I'm sick of all the stupid fake porn crap.  I know how to find my own porn.... I dont need &quot;My Horny Kitty&quot; to help me ,1
8893,2009-06-06,'i didnt even know i had a cuncusion untill i tried drinking water through my nose' lmao thank you mike ,1
8894,2009-05-03,Had an awesome day!  goodnight,1
8895,2009-06-16,@swanzville whats the plan for this evening? you better not be setting fire to my bed ,1
8896,2009-05-30,Today was a okay day.. Slow morning.. Getting ready was crazy.. Boring party.. Manny mad at me half the time.. Blanca drunk half the time ,1
8897,2009-06-06,@kevextreme316 Good Green Tea on offer in ASDA only 40p per bottle ,1
8898,2009-06-16,finally got my internet working yay! ,1
8899,2009-05-17,@shreddingmonkey its the one with the sporty looking back ,1
8900,2009-05-30,"@jordanknight That is weird, do you have anything by DISNEY? ",1
8901,2009-05-18,"@slippery_fish I haven't been back in Berlin since discovering the tea, but I have to check there! ",1
8902,2009-06-14,@SilverThea Thanks! I can't believe it's over! But I'm so excited for the new things to come. ,1
8903,2009-06-07,"@RealBillBailey I, a 15 year old meer child, watched it last night with my distraught mother, cos she missed csi on fiver  loved it!!",1
8904,2009-05-18,"@DonnieWahlberg Glad u r safe! Today is my b-day,I was not able to cruise &amp; have not seen a show, yet.Can I have a shout out 4 my B-Day? ",1
8905,2009-06-05,@paauul Aah I saw that  It's real good!,1
8906,2009-05-30,@katyperry yey you changed it hehe ,1
8907,2009-05-14,"@RipleyWorld oh  Star Trek was refreshingly good, much better than the stardard 'get Stewart and have smtg evil threaten the Earth/Galaxy'",1
8908,2009-05-31,@prprtyofthefunk fake matthewlesh isn't me ,1
8909,2009-04-07,Good Morning ,1
8910,2009-05-30,Just got on eBay  must have hat,1
8911,2009-06-07,"@Bleakey Haha that's the plan, to stay out of trouble! I'm being a good boy ",1
8912,2009-06-15,"Doc seemed really impressed with how I'm going with my anxiety recovery. Yay  The best thing is actually feeling normal,  and happy, again",1
8913,2009-06-06,IM OFF TO THE BEACH! ,1
8914,2009-05-01,@muser74 yay Fraser!  Did Linky-dink play too ? ,1
8915,2009-05-17,@tattyted831 You're welcome. I appreciate your appreciation ,1
8916,2009-05-29,"@thebletherer 'Morning bright &amp; sunny here, so's the weather. ",1
8917,2009-06-01,@hemalshah @choco20 I know I'm replying like.. after a day! I'm thinking of going for early morning jogs! Some use of waking up at 5! ,1
8918,2009-06-01,Its about time for Clerks! ,1
8919,2009-05-29,@megspeaks Restocking the pork rinds? ,1
8920,2009-05-29,"@Taylafay Living like a feline, not one life, but nine at one time... preying on only the finest of mice. ",1
8921,2009-05-28,@MrsSOsbourne Welcome!!!!!!!! Glad to see she convinced you  Hope to see some interesting tweets.    Take care!!!,1
8922,2009-06-07,@tamewhale Laughing so much now.  ,1
8923,2009-05-01,Just landed in LA   Wolverine @ 11:30!!,1
8924,2009-06-14,time to kickbox hey i could be in a fight sence on eclipse lol ,1
8925,2009-05-14,First of my final exams tomo. Only two more after that then it's off into the big world ,1
8926,2009-06-07,@amethystlune Thanks so much  I like your photos too.,1
8927,2009-06-01,@winterbabe98 very nice! Just what the Dr. ordered ,1
8928,2009-05-03,Counting my graduation money  I need to do some serious shopping before Europe! Anthropologie here I come!,1
8929,2009-06-05,Back from working out and running at the Siskey YMCA.  Headed up to University Area to drop of lockbox.  ,1
8930,2009-06-06,thanks  yep. we're almost there.,1
8931,2009-05-03,Milf here today again. And her hair is down. Mm. She was all grins when I ran into her. Woo! We will see if our breaks line up. ,1
8932,2009-06-02,@ThomasGudgeon how did your exam go? ,1
8933,2009-06-05,At the Summer Jam under 21 after party for about an hour or less. then heading home. curently drinking my 5th mountian dew for the night ,1
8934,2009-05-30,@cassiduncan i'm sure when we all go to sherwood we can have a group hug and assure you everything is gonna be all ok  lol x,1
8935,2009-06-15,Been hurt&quot;. Makes me be thankful to have my mommy around every second of my growing life. Love her &amp; so thankful to have her.  LOVE U MAMA,1
8936,2009-05-31,Good performance from BMW and Mercedes at WTCC and DTM. Great races today ,1
8937,2009-05-17,@WillYouAtMe I was just being a smart arse... LOL ,1
8938,2009-05-01,@veganboy I am partial to the wild mushroom with extra mushrooms.  My mouth waters just thinking about it. That thin crust is delicious.,1
8939,2009-05-30,@meagansdesigns so you can enjoy the weekend with your family ,1
8940,2009-06-02,"@KoolKatKlass ok you, you need to mark June 13th at 7pm on your calendar.  in ink.   tis the next Southern Flames mtg",1
8941,2009-05-18,@officialdemi funny ,1
8942,2009-05-31,is drinking Barq's and getting ready to eat some pizza and hanging out with Brian. I like this weekend. ,1
8943,2009-06-15,Retweeting @stevengsaunders: Want to see 3 completed pages of Secret Cross? http://bit.ly/15w8Br Enjoy! ,1
8944,2009-05-04,Working working and working at www.redirlanda.es. Many hours spent but it worth!! Letï¿½s make Red Irlanda big ,1
8945,2009-05-30,is going to work.. sick.. but the money is for my puppy so i'll endure ,1
8946,2009-06-01,Good morning!!!  It's going to be a great week ,1
8947,2009-05-03,@druey is Yoshi watching Raggs with you? From memory the wheelchair dog  is called B-Max or something. Not that I'd know! ,1
8948,2009-06-01,European street ,1
8949,2009-05-31,having time to myself ,1
8950,2009-06-07,fly with me music video ,1
8951,2009-05-31,oxford mall needs to get a apple store so I can try sims 3 ,1
8952,2009-05-30,"@provoker I love that! Share the laughter, share the joy, makes the world a happier place - ",1
8953,2009-05-10,learning to play guitar is one of the best things I have done out of boredom ,1
8954,2009-06-06,"Almost nothing is as soothing to me as an early morning walk in nature; birds chirping, the smell of dewy grass.....it is love ",1
8955,2009-05-10,"@AFineFrenzy ali, just like you do!!!   have such a wonderful sunday! ",1
8956,2009-04-19,"says gud evening to all of you. haawww, what a cool evening  http://plurk.com/p/ozg3l",1
8957,2009-05-31,"@WinterDaisy Excellent, like minds   Goodnight...sleep well!",1
8958,2009-06-06,sooooooo whose rooting for the Pens to win the Stanley Cup?!?!?!  omg http://tinyurl.com/oqf5sq,1
8959,2009-06-07,@MuchLoveKaren we have it sorted for you ,1
8960,2009-06-03,7 days and the i'm 18  lets go to my hairstylist...bye,1
8961,2009-06-16,"Good night Twitter..tty at 6, 7, 8, or 9 am...lol ",1
8962,2009-06-01,Looking forward to another day off!  Definitely not going to be lazy!,1
8963,2009-05-17,@thisisroger CONGRATS! Terrific performance. Such a joy to be your fan. ,1
8964,2009-05-17,Google App Engine is not meant for terrorists  http://imgur.com/0rr82.png,1
8965,2009-05-18,#Dubai how many Twitter users in Media City? Lets count. (usage: #dmctweetcount: number)  #dmctweetcount: 1 ,1
8966,2009-06-02,@ThisisDavina welcome to twitter  Hope you're ok,1
8967,2009-06-16,@shootingstar825 mmm sounds so wonderful baby  i would leave work in a heart beat hehe,1
8968,2009-06-16,"@Viennah Yep, agreed. Brother, on the other hand, have used extended ones for months and has had no problems. Just want to try it out. ",1
8969,2009-06-06,@trvsbrkr www.myspace.com/presedentialskinz. I'm glad you replied. You are my idol ,1
8970,2009-06-01,yay it works ,1
8971,2009-05-30,I'm having so much fun.. It's dumb ,1
8972,2009-05-30,"says despite still being sore, I'm in a pretty good mood. I got to sleep in &amp; the weather is just beautiful. ",1
8973,2009-06-06,aww the seminar ends . It was nice time spent with her as well as insight into GRE ,1
8974,2009-06-04,@KatyCaptivated that wasn't mean...i just wanted to help you ,1
8975,2009-05-31,@GMANandRIZK yes! LOVE IT...bad for business for some peeps...but for travel it's fantastic! ,1
8976,2009-05-30,"@ReneeBarber That didn't hurt so much now, did it? ",1
8977,2009-05-31,listening to Jessica by @elliotminor ,1
8978,2009-05-30,"@pleasurekitten Hell yes, Kevin Spacey is hot as HELL! I've had a crush on him ever since I saw that movie in the theater ",1
8979,2009-06-15,@camera_obscura_ CRAP!! I forgot to watch! Oh well. It's not like I'm not seeing you guys tomorrow ,1
8980,2009-05-11,@jackmarie82 haha glad to see you on here ,1
8981,2009-05-31,@LadyLJ - thanksu! ,1
8982,2009-04-20,@ddlovato They just say that because they dont want you to open that door  xox,1
8983,2009-05-29,its follow Friday come on and follow me ,1
8984,2009-05-29,"@mileycyrus goodluck, i voted and told people to vote! ",1
8985,2009-06-07,"hahah, dude i don't mean it  &lt;3 uuurgh, it's 9:33pm. what about california? 8-|",1
8986,2009-06-03,@MarisaCorser Sweet. Thanks! ,1
8987,2009-05-29,@tcar WHAT ARE YOU TALKING ABOUT!!! J/k   ,1
8988,2009-06-06,eating chocolate balls  x vergessene x,1
8989,2009-06-03,Don't hate me 'cause I'm beautiful.  lol.,1
8990,2009-06-06,heyyyyz. I is back ,1
8991,2009-04-18,@elliotminor not as awesome as you coming to SOUTH WALES. ,1
8992,2009-06-15,"hanigng out with logan for a little bit today, then hanging at dusty's pretty much all day. logan might spend the night again..who knows? ",1
8993,2009-05-30,Is loving lusty glaze beach ,1
8994,2009-05-26,@agentpika *insert sexual pun in 3...2...1* XD hee hee  caffeine?,1
8995,2009-05-30,@apples33ds OMG. I love Mannequin too! Its one of my faves on the album. R u going 2 c her live? She's fantastic! I saw her in October ,1
8996,2009-06-06,@ashleytisdale lol i bet they had fun ,1
8997,2009-05-31,@xxHeyyCourtxx manga is that japanese anime stuff haha  haah sweet. it was awesome.went to fox studios and got a dress and 2 cardies,1
8998,2009-05-18,Writing fundraising materials for ministries ... a typical 107-degree Monday in paradise! ,1
8999,2009-06-15,@CrazyBallerina lol . Totally woman ... try getting a pass to mallya's yatch .... flamboyance at its best ,1
9000,2009-05-18,just had my morning coffee..yummy!! ,1
9001,2009-05-02,Just Autoglymed the car. It's very very very shiny. Needs a valet though. ,1
9002,2009-06-15,@jasonmitchener Vote for http://bit.ly/c3NDN  @zanecarney please   ,1
9003,2009-05-31,@mileycyrus i wish you good luck for tonight! ,1
9004,2009-05-30,@mentormadness thank you ,1
9005,2009-05-29,There's nothing better than big fluffy bathrobes and matching fluffy slippers ,1
9006,2009-05-30,@graniayu That would be a very long ride.... Must get new bike  http://myloc.me/29Fn,1
9007,2009-06-16,I really wish that sunalertz start supporting facebook status message replies soon. hey sun get to work ,1
9008,2009-05-29,Just got done seeing night at the museum 2 with the best friend in the WORLD!  good mood. Schools out  love this girl &lt;3,1
9009,2009-06-06,@LauRob hey I fit that description! Haha ,1
9010,2009-06-01,oh yeah! The Oreo Times have returned ,1
9011,2009-06-03,"@daisyiscooool ooh wowwy. That's often the way when you see bands live  or it could go the other way, haha. Bad times.",1
9012,2009-05-31,"@joshtastic1 It was me, brother!   Glad to make your acquaintance. ",1
9013,2009-06-05,@iluvTERRICKA  I heard that movie is suppose to be Madd Funny...Have Fun ,1
9014,2009-04-19,getting ready to take jaxson to the the movies ,1
9015,2009-06-02,was so happy to see becbec yesterday and seeing arlene today!! ,1
9016,2009-05-29,Done working on the vid for tonight lots of work still ahead but i love how its turning out! Can't wait to post it on youtube! Night ,1
9017,2009-06-02,"@matt303 Ooh, LUA scripts over a secure network stack? I like the sound of that.. ",1
9018,2009-05-28,"Is just getting home from work. Long productive day, gonna be longer tommorrow. Love every second of it though. ",1
9019,2009-06-02,@angryrobotbooks Nope.  Given that pigs are more likely to fly than an Amazon Australia to ever exist. ,1
9020,2009-06-15,Up to watching episode 9 of True Blood - loving it ,1
9021,2009-06-06,@babyams best Twitter compliment ever &lt;3 haha ,1
9022,2009-05-31,@Ghae ok i'm waiting for you ,1
9023,2009-06-14,Talkin to henry.. She has the most wonderful stories   ..She's My World..,1
9024,2009-06-07,@jeankai My get well wishes to Eric! ,1
9025,2009-05-04,@purrsikat yeah thought it was awesome - glad to see some characters like Gambit brought back into the fold ,1
9026,2009-04-19,@robmuch  yeah whatever ,1
9027,2009-06-06,@tommcfly I WATCHED STAR WARS TODAY!!! STARWARS III REVENGE OF THE SITH!!  I LOVE IT!!  LY XX PLEASE REPLY XX,1
9028,2009-05-29,And I look like I had a stroke. Just call me Droopy. ,1
9029,2009-06-01,@queengilda awesome thanks so much the pictures look great! ,1
9030,2009-06-02,i miss you too Al  i really miss you : P,1
9031,2009-05-14,"@Djalfy Good Evening  Not too bad, how about you - recovered from the evil that has been twitter?",1
9032,2009-04-18,"@hitman1971 don't give up too easily regardless of any obstacles in your way, gd to be positive ",1
9033,2009-06-03,@Russ00 @pierregoh I think we'll find a few Japanese at his place in skimpy wear ,1
9034,2009-05-30,@Jonasbrothers Paranoid ,1
9035,2009-06-07,@eeyern haha... It's an IOU frm me ,1
9036,2009-05-22,yes i passed!! ,1
9037,2009-04-19,"@missgiggly that's cool, didnt want to offend, plus it was a silly post anyway  just wanted to see if I was missing out on something",1
9038,2009-05-17,"@Sonaris oops,  follow @djmichaeltodd  m best friend that is who is spinnning. ",1
9039,2009-05-31,Cooking... May take a while... ,1
9040,2009-04-19,waiting for my nails to dry so I can put a top clear coat on and btw they are black ,1
9041,2009-06-01,@iamsuperclaire haha when r u starting school? we must so hang out one day! wait for me to resign..soon ,1
9042,2009-04-21,drove dads car before! ,1
9043,2009-06-05,@Holly_Baugh Sent you a DM too ,1
9044,2009-06-03,@Katherineie WOW CAPITALS! Hahaha yea I thought I might just stop you there before you went even further ,1
9045,2009-06-07,@obamaster Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,1
9046,2009-05-18,@tehm Ooh thank you: that would be fab ,1
9047,2009-06-16,http://twitpic.com/7j3ka - Swimmer trapped by beach balls ,1
9048,2009-06-05,@joshgroban Twitter will become your biggest addiction of ALL time. It's unbelievable. Truly. ,1
9049,2009-05-29,IS HOME AND GOING TO SLEEP IN HER OWN BED TONIGHT!  I MISS YOU ALL ALREADY! &lt;3,1
9050,2009-06-01,is doing some chores and listening to a little music ,1
9051,2009-06-03,"Presenting the most powerful Video Stream Analyzer available today: FOVEA!  Jam at Dave's SUNDAYSUNDAYSUNDAY! Stu,Rog,Robb,John,Chad,Gus",1
9052,2009-04-07,@NatashaD83 I agree with Jo! Don't say thanks Natasha! We're hrere for you! ,1
9053,2009-04-20,"Violet Hill followed by Let Your Good Heart Lead You Home, perfect  #fb",1
9054,2009-05-30,This is a TwitterFon test!   http://twitpic.com/690a3,1
9055,2009-06-07,@charbeck haha euh no... from a 50K to a 100 MILER... big jump! Should do a 50 miler first ,1
9056,2009-06-15,life is climb but the view it's beautiful. ,1
9057,2009-05-02,Someone in UNITED STATES liked Incredibots http://tinyurl.com/b28mmy ,1
9058,2009-06-07,@DExtraordinaire Early afternoon is good. Same with later in the evening. I'll be busy in the morning at from 4-7. ,1
9059,2009-05-03,@tiffanyb79  I thought my tweet may have sounded lame but I like your take on it!  Thanks Tiff!!!  ,1
9060,2009-06-01,"Feels like I'm living above a building site. Actually - I am! Poor Maxie is freaking out a bit, so extra attention etc  Morning BTW ",1
9061,2009-05-29,Just ate some lunch (hotdogs) waiting to see if jay wants help in the shop today. Panera and a play tonight ,1
9062,2009-06-05,"Haha.  In the year 3000...YouTube, Twitter and Facebook will merge into one site - YouTwitFace ",1
9063,2009-05-18,@jaymzstevens thought that was really nice  made me miss my 2 cos they away for the night.,1
9064,2009-06-15,I've just changed my Twitter username to @stedaniels please find and follow me there ,1
9065,2009-06-06,"@roboros I'd love to go to Essen. Although if I were going over to just one festival in Germany, I'd want to go to Wacken.  \m/",1
9066,2009-05-28,@inyourvan Im sooo On Skype  talking to you.. bleh lmao,1
9067,2009-04-19,@sswayze lou teared up singing carolyn says. he has feelings these days! that's what happens when you stop doing heroin ,1
9068,2009-06-01,@derriejohnston it was good haha ,1
9069,2009-06-02,@JadoreMarmite Got no more props to give. So stop listening to cool stuff! ,1
9070,2009-06-05,Just got to our hotel for the night. Sooo glad to be out of the car.  SC tomorroww!!,1
9071,2009-06-02,@traceymcateer What's with the vegetable stuff ? have you forgotten where you're from. next you'll be saying you read the Guardian! ,1
9072,2009-05-03,Hanging out with Paul ,1
9073,2009-05-10,Happy mothers day! I love surprising my mom ,1
9074,2009-06-06,Great weekend.. great people lots of drink good times ,1
9075,2009-05-02,"@JacobbPi lets discuss jacobb, im signing in now ",1
9076,2009-05-30,@TheCenturyHouse cheers!!   i think @AdamKingStudio needs to take a break too ,1
9077,2009-06-15,@vastmuscle thanks - hope you are having a Tweetful day ,1
9078,2009-05-18,Nothing a good cup of tea and vitamin d can't fix. ,1
9079,2009-06-15,"@nanitan Sleep well !!! Camping is booked , don't worry ",1
9080,2009-06-01,ã?ãã?¯goodã?ªæ¥ç¨ ,1
9081,2009-05-17,"Aww, Andy congratulating Roger in his tweets is so sweet - what a slashy day on Planet Tennis! ",1
9082,2009-05-28,Had a great islands dinner with the family! (Missed you tonight though Karly! Love you tons!!!) T.G.I. ALMOST FRIDAY!!!! ,1
9083,2009-04-18,"@chrissinicole oh for sure, MV will be on and crackin  I guess not all shows can be.. Rainbows and lollipops, lol! ;)",1
9084,2009-06-06,@whitsundays im just doing that ,1
9085,2009-05-22,Boom! I gots 'The Climb' stuck in my head. ,1
9086,2009-05-16,FCB is simply the best. ,1
9087,2009-06-15,@jessicasaid_ thaaaaaaaaaanks ,1
9088,2009-06-15,Furadan issue got a whole spread in this week's East African...am happy    http://is.gd/12iBX and http://is.gd/12iD0,1
9089,2009-06-16,@OHMYDAYSitsHayz haha my mum laughs at anything ,1
9090,2009-06-06,Can you tell I'm excited about that?! *hyper*  Finally.. going in august for 6 days ,1
9091,2009-05-31,@Dreamland7272 sent it in a pm it works ,1
9092,2009-06-01,@SgtMajorFury i replyed to your e-mail ,1
9093,2009-06-03,@Brantanamo thankyou so much!! That made me very happy! Can you tell danny im his biggest fan when he gets back?  xx,1
9094,2009-04-20,@pinkfaery you can't beat the cheesy chips from the blue note cafe ,1
9095,2009-06-05,celebrating being finished for the summer and waiting for our house guest to arrive.  4 kids for 3 days ,1
9096,2009-06-05,@NielHeesakkers I really liked madness ,1
9097,2009-05-22,Today will be amazzzing! ,1
9098,2009-05-10,@yourawolfboyy my bff ,1
9099,2009-06-06,"@JavaJunky hah, that bunny did wonders for me...you should get one! ",1
9100,2009-06-15,YAY!!! 90 followers!! Y'all rock!! Thanks so much for following me!!  It makes me sooo happy!!!    ,1
9101,2009-06-15,Free download of my song &quot;Hardest Summer&quot; available @ www.reverbnation.com/christownsend   GO GET IT! ,1
9102,2009-05-29,on the way home after bowling in prom clothes ,1
9103,2009-06-07,good morning ,1
9104,2009-05-03,"@Gruven_Reuven OOOH, you reminded me. Gonna try to get Fiddler tickets in June, TOPOL IS PLAYING TEVYE AGAIN!  At Pantages theatre! ",1
